@RELATION combined

@ATTRIBUTE issuecleanedbodylen REAL
@ATTRIBUTE meancommentsizet REAL
@ATTRIBUTE nactorst REAL
@ATTRIBUTE ncommentst REAL
@ATTRIBUTE ncommitsbyactorst REAL
@ATTRIBUTE ncommitsbycreator REAL
@ATTRIBUTE ncommitsbyuniqueactorst REAL
@ATTRIBUTE ncommitsinproject REAL
@ATTRIBUTE ncommitsprojectt REAL
@ATTRIBUTE nissuesbycreator REAL
@ATTRIBUTE nissuesbycreatorclosed REAL
@ATTRIBUTE nissuescreatedinproject REAL
@ATTRIBUTE nissuescreatedinprojectclosed REAL
@ATTRIBUTE nissuescreatedprojectclosedt REAL
@ATTRIBUTE nissuescreatedprojectt REAL
@ATTRIBUTE nlabelst REAL
@ATTRIBUTE nsubscribedbyt REAL
@ATTRIBUTE timeopen {1,7,14,30,90,180,365,1000}

@DATA
29,31,9,7,6412,0,116,1138,6568,22,18,792,30,1503,6862,0,5,90
54,15,4,5,26145,0,151,0,26145,2,0,372,27,10479,25342,0,0,1000
36,39,23,48,15652,0,135,1192,15778,1,0,961,31,4282,13191,0,14,1000
86,22,12,16,3710,0,89,612,3815,3,0,713,23,462,4624,0,8,90
30,44,11,32,17896,0,137,1232,18082,12,12,965,62,5107,15049,0,6,90
46,53,4,7,26145,0,151,0,26145,20,3,519,56,9838,24420,0,0,1000
109,102,23,43,21771,0,146,460,21871,77,0,352,5,6760,18205,0,14,365
40,39,13,15,10464,0,130,1196,10664,8,0,737,4,2603,9318,0,7,1000
34,125,4,6,26145,0,151,0,26145,10,2,547,76,9874,24473,0,0,90
25,35,2,5,26145,0,151,0,26145,11,4,569,11,8855,22956,0,0,14
46,70,13,24,10088,0,129,1094,10276,10,3,776,58,2513,9101,0,7,1000
58,33,6,14,18448,0,137,1334,18620,1,1,1099,202,5281,15456,0,1,90
21,5,3,1,26145,0,151,0,26145,11,0,564,59,10107,24794,0,0,1000
14,48,4,3,26145,0,151,0,26145,1,0,445,49,10227,24970,0,0,1000
52,23,19,2,26145,0,151,0,26145,1,0,534,39,9804,24373,3,15,1000
107,43,7,21,26145,0,151,0,26145,22,0,287,6,10840,25849,0,0,1000
55,51,9,18,11644,0,131,1106,11744,24,8,792,32,2915,10048,0,5,90
37,34,9,14,12698,0,132,912,12834,33,1,686,52,3254,10801,0,4,1000
38,48,5,7,26145,0,151,0,26145,6,1,505,8,9699,24215,0,0,365
21,37,11,14,4496,0,98,1385,4642,8,0,1049,16,883,5478,0,6,90
26,36,5,9,22661,0,148,594,22729,10,0,511,0,7027,18958,0,1,1000
28,95,10,9,7602,0,125,1394,7906,25,14,745,49,1913,7715,0,5,1000
152,59,17,8,22467,0,148,488,22543,10,6,466,8,6962,18754,0,14,1000
29,41,8,7,11972,0,131,1086,12186,34,0,775,18,3062,10363,1,4,1000
30,48,14,21,9992,0,129,1142,10182,15,16,781,52,2492,9042,0,9,365
32,52,14,20,9138,0,128,1324,9380,3,0,778,13,2285,8568,0,9,180
159,49,6,12,24071,0,149,586,24141,5,0,555,0,7650,20424,0,2,365
107,65,19,30,12364,0,132,1070,12532,1,0,761,34,3146,10564,0,11,1000
648,80,44,60,20170,0,142,903,20272,1,0,824,7,6148,16927,0,29,1000
91,42,4,9,26145,0,151,0,26145,24,11,629,50,9077,23290,0,1,365
30,17,4,3,19318,0,140,1012,19550,41,0,975,6,5704,16185,0,1,365
112,8,2,1,26145,0,151,0,26145,8,0,102,0,12117,27358,0,0,1000
39,42,14,35,13470,0,132,1048,13598,4,0,860,9,3493,11352,0,7,1000
24,15,5,4,21159,0,144,754,21241,4,0,541,3,6611,17778,0,2,180
31,32,5,14,17870,0,137,1240,18042,92,123,972,61,5100,15018,0,1,1000
44,79,57,73,18640,0,137,1328,18782,1,0,1109,262,5375,15635,0,40,1000
14,6,2,1,20969,0,144,814,21121,30,1,594,3,6550,17677,0,0,1
10,41,4,9,21133,0,144,758,21227,14,0,544,3,6596,17753,0,0,365
98,47,12,16,10866,0,130,1106,11048,7,0,727,7,2718,9615,0,7,1000
70,62,2,2,26145,0,151,0,26145,72,0,222,0,11864,27086,0,0,1000
111,79,11,13,11238,0,130,1242,11492,33,0,739,26,2834,9884,0,7,1000
42,68,29,32,10728,0,130,1102,10906,2,0,748,6,2671,9507,0,21,1000
48,56,23,15,26145,0,151,0,26145,22,1,558,13,8873,22981,0,13,1000
30,14,10,10,20480,0,143,885,20671,18,3,689,5,6354,17328,0,5,180
28,49,8,22,12750,0,132,898,12856,4,1,688,54,3268,10834,0,4,180
209,5,3,1,26145,0,151,0,26145,18,2,374,27,10479,25342,0,0,90
16,61,7,8,26145,0,151,0,26145,26,4,566,52,10085,24768,0,1,1000
81,33,7,14,19716,0,140,774,19892,33,0,829,9,5909,16510,0,1,90
30,34,11,21,17740,0,137,1180,17942,18,28,961,28,5070,14948,0,6,90
95,43,7,11,26145,0,151,0,26145,8,2,356,46,10588,25499,0,0,1000
26,58,11,28,4569,0,101,1421,4744,34,22,1052,19,934,5588,0,6,365
261,118,5,11,26145,0,151,0,26145,1,0,195,0,11994,27229,0,0,365
76,45,7,30,18836,0,139,1316,19180,63,7,1066,45,5544,15913,0,1,365
28,28,6,7,26145,0,151,0,26145,11,1,382,60,10323,25111,0,1,1000
164,65,13,26,3001,0,84,818,3121,4,1,936,133,188,3862,0,8,90
99,73,6,8,26145,0,151,0,26145,17,0,533,29,9764,24318,0,1,1000
29,87,16,34,7286,188,124,1484,7510,38,1,789,35,1831,7530,0,10,180
102,33,9,12,4099,0,91,959,4203,6,0,895,9,678,5072,0,5,180
37,62,4,3,26145,0,151,0,26145,1,0,455,56,10192,24924,0,2,90
22,53,6,13,23663,0,149,564,23761,22,1,670,0,7433,19934,0,0,1000
10,7,5,6,26145,0,151,0,26145,10,0,642,36,9005,23187,0,1,1000
18,54,12,33,16880,0,136,1320,17032,24,4,1046,112,4809,14271,0,6,365
13,63,18,24,26017,0,151,128,26115,1,0,531,19,8377,22054,0,8,1000
21,40,13,24,7288,0,124,1482,7514,12,4,782,35,1832,7533,0,7,1000
48,84,10,14,4726,0,102,1450,4931,51,11,1005,27,993,5719,0,5,90
93,5,2,1,26145,0,151,0,26145,2,0,575,59,9992,24641,0,0,1000
152,40,14,16,25235,0,149,782,25401,1,0,659,0,8090,21433,0,7,365
37,71,8,12,13752,0,133,1218,13968,41,11,927,44,3649,11682,0,4,1000
40,7,3,2,26145,0,151,0,26145,2,0,563,54,10092,24776,0,0,1000
44,39,28,18,15522,0,133,1028,15648,11,0,898,20,4248,13089,0,19,1000
48,25,5,7,26145,0,151,0,26145,28,4,534,36,9783,24346,0,0,1000
32,56,14,53,6440,0,116,1168,6600,26,5,798,45,1511,6878,0,7,90
39,62,19,45,13792,0,133,1204,13994,4,4,899,47,3658,11710,0,11,1000
143,48,14,9,25461,0,150,684,25577,11,79,624,1,8163,21582,0,10,1000
85,39,10,14,21345,0,145,684,21437,18,0,511,3,6688,17956,0,5,365
27,31,7,16,26145,0,151,0,26145,14,0,368,41,11143,26228,0,1,1000
37,56,10,26,7148,0,123,1536,7324,62,27,813,31,1789,7446,0,5,180
75,40,8,8,15062,0,133,900,15174,1,0,881,0,4048,12676,0,4,90
44,48,13,37,15002,0,133,926,15154,3,0,879,0,4043,12657,0,7,1000
33,16,3,3,26145,0,151,0,26145,1,0,415,49,10254,25016,0,0,180
37,9,4,4,26145,0,151,0,26145,35,5,333,26,11070,26134,0,0,1000
66,30,11,9,11034,68,130,1142,11164,31,4,758,13,2760,9713,0,6,1000
26,16,3,3,26145,0,151,0,26145,44,5,342,26,11070,26134,0,0,180
17,48,6,7,26145,0,151,0,26145,22,4,567,36,9474,23863,0,1,365
30,27,5,19,26145,0,151,0,26145,25,7,366,38,11129,26208,0,0,1000
64,47,12,28,6692,0,117,1398,6836,27,11,825,78,1607,7105,0,6,1000
35,15,5,4,26145,0,151,0,26145,40,5,338,26,11070,26134,0,0,30
49,27,5,16,16264,0,136,1536,16464,35,4,1191,55,4581,13806,0,1,1000
28,49,13,12,15502,0,133,1010,15638,56,1,903,19,4242,13076,0,9,180
118,38,6,14,19144,0,139,1106,19384,51,0,1005,46,5635,16058,0,2,30
38,66,23,67,26017,0,151,128,26113,23,10,536,19,8377,22051,0,12,1000
43,34,4,7,23121,0,149,600,23237,23,0,573,0,7204,19403,0,0,90
115,54,14,18,26145,0,151,0,26145,17,3,363,21,10405,25240,0,3,1000
31,35,14,15,9824,0,129,1252,10090,16,0,810,47,2456,8961,0,9,1000
29,50,13,21,8762,0,127,1260,8902,8,0,726,0,2159,8277,0,7,365
96,58,10,46,26145,0,151,0,26145,8,1,565,50,9961,24598,0,0,1000
42,47,16,24,14460,0,133,1128,14604,74,11,970,0,3873,12201,0,9,1000
85,38,11,11,16022,0,135,1384,16222,10,0,1125,6,4487,13600,0,6,180
58,12,3,1,26145,0,151,0,26145,13,1,291,54,11410,26549,0,0,1000
86,34,8,23,19766,0,140,771,19916,1,0,821,9,5938,16560,0,2,90
23,29,6,13,26145,0,151,0,26145,14,5,562,36,9474,23868,0,0,90
17,37,12,17,16438,0,136,1518,16752,92,0,1172,86,4666,13982,0,6,1000
45,5,3,2,26145,0,151,0,26145,37,21,224,45,11744,26947,0,0,1000
95,41,2,2,26145,0,151,0,26145,45,9,250,27,11641,26823,0,0,30
17,35,10,11,1724,0,70,573,1810,10,4,795,13,59,2272,0,5,180
67,52,8,11,9858,0,129,1248,10116,22,8,803,53,2465,8975,0,4,365
56,34,8,12,25645,0,151,500,25775,29,1,600,0,8232,21719,0,4,1000
22,31,8,13,19892,0,141,779,20026,32,0,819,5,5991,16665,0,2,90
90,52,6,34,26145,0,151,0,26145,10,0,360,21,10407,25244,0,1,1000
8,0,4,0,6818,0,139,107,6828,5,0,307,2,3811,10611,0,1,180
419,0,1,0,2932,0,124,646,3002,3,0,896,123,1716,4600,0,0,1
63,0,8,0,7276,0,142,81,7296,3,0,171,0,4286,11554,0,1,1
51,120,2,4,3127,0,125,777,3200,1,0,1019,298,1754,4866,0,2,1
23,0,1,0,2243,0,122,689,2369,1,0,953,7,1325,3691,0,0,1
4,0,1,0,881,3,87,529,973,2,1,836,2,267,1585,0,0,90
7,0,1,0,245,2,47,407,312,1,0,641,33,3,496,0,0,30
27,0,2,0,849,3,82,500,901,4,1,819,2,219,1510,0,0,30
9,0,1,0,1941,0,113,772,2069,1,0,1031,1,1130,3292,0,0,7
14,0,1,0,1575,0,105,707,1656,1,0,945,123,896,2739,0,0,7
4,0,2,0,5190,0,132,466,5257,1,0,724,15,2802,7807,0,0,1
64,30,2,1,3161,0,125,810,3253,1,0,1059,327,1758,4929,0,0,7
2,0,1,0,1847,0,109,759,1936,3,0,1042,216,1054,3118,0,0,1
10,9,1,1,229,0,45,411,288,1,0,641,22,3,462,0,0,30
2,0,1,0,4549,0,128,449,4590,1,0,641,1,2591,6827,0,0,1
4,0,1,0,881,3,87,529,973,1,0,834,1,268,1587,0,0,1
34,14,2,1,4146,0,127,405,4254,1,0,652,5,2303,6273,0,0,1
5,4,1,1,881,3,84,499,941,3,1,811,2,248,1554,0,0,7
3,0,2,0,5835,0,133,333,5883,1,0,534,0,2922,8748,0,0,1
10,4,3,2,4408,0,128,351,4465,1,0,532,19,2458,6609,0,0,7
68,0,2,0,667,0,71,461,732,1,0,757,6,95,1183,0,0,1
4,3,1,1,910,0,88,520,994,1,0,834,0,286,1625,0,0,1
31,0,2,0,1575,0,105,707,1656,2,0,944,123,895,2737,0,0,30
11,0,3,0,180,2,44,416,251,2,0,656,15,3,408,0,0,90
6,0,5,0,6919,0,140,111,6938,1,0,235,0,3933,10899,0,1,1
376,0,2,0,2956,0,124,657,3015,1,0,898,130,1716,4609,0,0,7
3,0,1,0,1642,0,107,755,1716,2,1,1006,164,944,2844,0,0,1
31,12,2,1,2540,0,124,599,2655,20,2,852,26,1556,4083,0,1,365
1610,74,24,52,1847,16,109,760,1936,59,35,1044,216,1054,3120,0,14,365
11,7,3,4,8297,0,149,116,8326,15,0,195,1,5393,13426,0,0,1000
14,7,6,4,3878,0,127,580,4007,22,0,841,2,2170,5920,0,3,90
4,16,5,1,3483,121,127,793,3613,32,1,1080,1,1925,5395,0,2,30
78,16,7,12,712,0,75,498,792,53,1,808,6,123,1277,0,3,90
356,27,6,10,7165,0,142,127,7181,2,0,218,1,4183,11357,1,1,90
88,51,3,15,7693,0,143,95,7715,15,0,172,0,4746,12357,0,0,1000
36,40,9,8,6775,0,139,123,6802,49,6,329,0,3772,10534,0,5,180
17,49,8,8,8503,0,149,34,8511,10,0,86,0,5612,13765,0,3,1000
151,32,5,15,8259,0,149,122,8275,40,0,212,0,5343,13349,0,2,1000
163,15,4,8,1327,0,103,529,1402,79,1,816,4,660,2300,0,2,180
54,23,10,14,1276,0,101,482,1351,13,0,790,3,607,2209,1,5,180
87,38,12,17,1611,0,106,741,1693,12,6,985,142,927,2809,0,6,365
503,40,9,21,3903,0,127,562,4020,3,0,818,2,2178,5935,0,5,90
49,14,2,7,8408,0,149,108,8429,11,0,215,0,5502,13601,0,0,1000
32,10,4,11,8526,0,151,11,8536,3,0,15,0,5647,13826,0,0,1000
10,32,6,8,1362,0,104,542,1439,26,2,837,4,699,2372,1,2,365
63,18,9,12,3386,0,125,844,3546,26,0,1094,1,1897,5311,1,4,14
142,21,6,5,494,0,66,387,564,31,0,658,4,10,894,0,3,90
11,0,2,0,1825,0,109,768,1921,76,10,1054,213,1042,3093,0,1,365
26,24,6,10,5600,0,133,438,5695,31,0,647,1,2854,8490,0,3,14
20,179,9,6,2607,0,124,559,2702,88,4,812,29,1582,4146,0,4,180
21,5,2,4,7819,0,145,146,7838,15,0,270,0,4889,12588,0,0,1000
53,20,2,2,8461,44,149,58,8498,26,0,170,0,5569,13706,0,0,1000
94,34,7,23,3972,0,127,522,4093,2,0,769,2,2218,6041,0,3,180
7,6,2,1,7088,0,141,121,7097,18,0,197,0,4102,11228,0,0,14
43,31,7,14,1750,42,108,779,1876,22,9,1058,197,1009,3022,0,3,365
144,27,8,6,1446,0,104,590,1511,7,2,853,16,774,2527,0,4,365
63,19,7,11,7036,0,140,125,7047,1,0,210,39,4055,11139,0,2,365
26,10,10,7,3901,0,127,563,4018,45,0,818,2,2178,5934,0,5,90
119,5,8,7,3583,0,127,750,3699,24,0,1033,1,1983,5513,0,4,30
117,23,8,10,1427,0,104,546,1479,40,8,834,8,746,2469,1,4,365
28,32,2,2,2362,0,124,633,2464,56,8,917,12,1406,3839,0,1,365
46,33,5,10,1197,0,99,469,1271,13,0,819,3,545,2086,0,2,180
37,18,6,5,1724,0,107,773,1856,55,6,1047,220,1001,2995,0,3,365
18,64,10,12,1150,0,98,487,1256,73,1,827,2,529,2048,0,4,180
290,25,7,13,999,0,90,500,1076,14,2,870,0,378,1786,0,3,180
14,18,2,2,1031,0,90,497,1118,122,2,851,0,403,1830,0,1,180
91,35,11,8,2275,35,124,691,2399,18,0,949,10,1349,3737,0,6,90
35,32,5,10,1320,0,103,527,1393,41,1,811,4,653,2283,0,2,180
34,18,10,9,6301,0,137,210,6366,2,0,461,0,3262,9561,0,6,365
37,17,4,9,4580,0,128,450,4620,38,2,645,1,2616,6868,0,1,365
20,22,5,7,8205,52,149,138,8228,63,0,219,0,5284,13265,0,2,1000
20,18,5,13,7374,0,142,112,7383,21,0,205,0,4393,11761,0,1,365
11,5,4,2,1609,0,106,741,1686,76,10,987,141,919,2800,0,2,365
30,24,6,6,5084,19,131,386,5145,39,2,634,1,2787,7646,0,2,365
19,5,2,2,7750,0,144,82,7761,7,0,154,0,4794,12439,0,0,1000
43,9,3,4,8164,52,149,138,8197,70,0,230,0,5256,13216,0,1,1000
71,25,9,23,6439,0,137,149,6458,4,0,325,5,3416,9823,2,5,90
142,29,9,8,6379,0,137,154,6408,41,42,398,0,3321,9668,0,5,1000
19,8,2,3,7530,0,143,128,7558,16,0,211,0,4581,12050,0,0,1000
13,54,4,7,1512,0,105,668,1581,36,21,911,79,842,2642,0,1,365
33,44,24,29,6868,0,139,116,6883,3,0,239,2,3882,10784,0,15,365
63,28,9,14,6271,0,136,224,6337,1,0,469,0,3245,9530,0,4,180
26,26,7,8,1309,0,102,514,1380,4,2,804,3,642,2264,0,4,180
9,32,5,8,535,0,66,390,612,63,1,667,7,21,950,0,2,30
19,50,5,17,7147,0,142,121,7165,6,0,211,0,4167,11332,0,1,90
27,31,10,17,5762,0,133,351,5837,19,0,541,1,2897,8679,0,5,90
85,23,11,12,5910,0,133,283,5982,1,7,505,0,2986,8894,0,5,90
5,51,7,7,3452,0,125,798,3583,13,1,1079,1,1916,5366,0,3,30
7,79,4,10,7346,0,142,98,7358,18,0,177,0,4365,11700,0,0,365
72,28,9,6,642,0,67,393,667,34,1,722,7,52,1082,0,4,90
55,60,8,7,2962,0,124,652,3015,6,5,895,132,1716,4610,0,3,180
61,64,8,27,1252,0,100,456,1317,80,1,795,3,579,2155,1,4,180
30,61,16,25,5803,0,133,333,5850,11,0,540,1,2907,8710,0,9,90
12,3,1,1,7996,0,145,96,8008,54,0,149,1,5069,12906,0,0,1000
57,34,5,6,8483,0,149,52,8503,11,0,134,0,5600,13751,0,2,1000
193,7,2,1,2980,0,125,654,3025,47,34,867,143,1717,4623,0,1,1000
25,14,2,2,1768,0,109,781,1881,82,10,1042,199,1022,3049,0,1,365
52,35,5,6,1215,0,99,460,1279,14,1,806,3,550,2096,0,2,180
5,139,12,24,983,0,89,489,1045,18,1,838,0,353,1738,0,5,180
107,56,5,23,7076,0,141,128,7096,1,0,203,0,4098,11218,0,0,365
5,0,2,0,1424,0,104,545,1478,66,10,829,8,745,2467,0,1,365
48,22,2,8,8135,0,149,141,8157,6,0,260,0,5218,13151,0,0,1000
12,0,2,0,1477,0,104,628,1556,25,0,885,49,813,2600,0,1,365
10,26,5,7,7175,0,142,126,7186,26,1,218,1,4192,11369,0,0,90
68,63,9,16,8503,0,149,34,8511,2,0,91,0,5612,13765,0,5,1000
75,103,15,29,4835,0,130,402,4928,25,0,640,1,2749,7291,0,8,365
81,17,7,8,6439,0,137,149,6459,8,0,325,5,3417,9828,0,4,90
18,74,7,17,1528,0,105,686,1601,77,10,927,91,855,2665,0,3,365
38,43,8,10,748,0,76,509,824,66,1,823,4,145,1339,1,4,90
12,32,9,13,5910,0,133,283,5982,10,0,506,0,2986,8894,0,4,90
31,44,3,9,7223,0,142,106,7237,4,0,232,1,4237,11454,0,0,180
41,35,9,13,6047,0,133,283,6084,16,0,502,33,3059,9056,0,4,180
55,59,3,10,7407,0,143,111,7425,1,0,191,0,4437,11832,0,0,365
64,21,7,7,1452,0,104,596,1519,20,17,853,20,779,2541,0,4,365
10,59,4,7,7109,0,142,126,7135,16,0,197,0,4138,11289,0,1,90
96,46,11,16,6851,0,139,113,6873,1,0,265,2,3865,10754,1,6,365
14,17,6,6,3634,0,127,727,3752,52,0,1027,1,2016,5580,0,2,90
41,1,4,2,1528,0,105,683,1601,78,10,925,90,854,2664,0,2,365
17,17,9,6,6675,0,138,146,6706,5,0,297,0,3666,10332,0,5,180
73,31,7,16,7759,0,144,76,7767,2,0,159,0,4799,12454,0,2,1000
364,106,23,38,6442,0,137,157,6463,3,0,310,6,3423,9839,0,14,1000
8,22,4,9,8259,0,149,122,8275,22,0,211,0,5343,13352,0,1,1000
25,29,9,6,3467,0,126,797,3598,27,0,1076,1,1921,5382,0,4,30
24,18,2,2,1031,0,90,497,1118,128,2,857,0,403,1830,0,1,180
66,49,16,23,8457,0,149,62,8491,18,0,173,0,5563,13697,1,7,1000
6,14,2,5,7524,0,143,124,7539,44,0,213,0,4567,12030,0,0,1000
64,16,4,6,6920,0,140,114,6944,1,0,232,0,3935,10902,0,2,1000
71,44,6,13,7093,0,141,121,7102,23,0,194,0,4109,11243,0,1,30
21,5,2,2,7663,0,143,105,7689,22,0,218,0,4723,12305,0,0,1000
33,27,6,7,2009,0,116,764,2158,2,0,1034,1,1190,3398,0,2,365
90,13,2,1,7796,0,145,122,7810,46,0,236,0,4855,12532,0,0,1000
38,48,9,23,2676,0,124,554,2786,4,0,798,4,1633,4257,1,4,90
14,14,10,9,3637,0,127,724,3753,51,0,1024,1,2018,5584,0,4,90
86,26,8,10,6024,0,133,265,6058,7,0,502,18,3048,9032,0,3,180
49,6,2,3,7999,0,145,103,8012,50,0,164,1,5078,12918,0,0,1000
13,0,3,0,2306,0,124,670,2406,29,0,949,10,1362,3759,0,1,365
19,40,5,5,1077,0,91,501,1180,15,2,848,2,458,1927,0,2,180
5,40,5,9,7115,0,142,125,7142,13,0,199,0,4144,11299,0,0,90
16,9,3,4,7518,0,143,128,7531,19,0,218,0,4560,12021,0,1,1000
6,17,7,6,4238,0,127,349,4316,1,0,590,6,2349,6381,0,3,180
33,13,8,7,6716,0,139,124,6744,7,0,307,0,3713,10409,0,4,180
117,46,9,8,2645,0,124,547,2743,2,0,792,28,1603,4198,0,4,180
63,30,10,7,6495,0,137,167,6521,5,4,313,42,3483,9968,0,5,180
320,6310,11,12,5684,0,133,399,5759,1,0,569,1,2869,8569,0,5,30
28,28,8,8,3431,0,125,810,3570,26,0,1077,1,1910,5349,0,4,30
81,27,6,3,4122,0,127,426,4237,18,1,668,5,2289,6233,0,2,90
71,45,7,12,2031,0,117,759,2168,25,1,1036,1,1203,3423,0,3,180
21,11,4,5,8291,54,149,117,8323,55,0,199,1,5391,13422,0,1,1000
325,28,8,9,1035,0,90,497,1126,2,0,847,0,413,1842,0,4,180
9,47,7,13,1054,0,90,498,1144,102,3,841,0,427,1874,0,3,180
28,16,7,13,3641,0,127,720,3762,14,1,1012,1,2020,5590,0,3,180
42,16,7,13,6174,0,133,264,6190,10,7,534,129,3135,9283,0,3,180
59,26,5,5,1641,0,107,756,1716,13,18,1009,165,942,2842,0,2,365
58,18,7,14,1295,0,102,521,1365,90,1,820,3,628,2242,0,3,180
80,17,8,8,5888,0,133,300,5962,15,0,517,0,2980,8876,0,4,90
45,37,7,21,8516,0,149,21,8518,1,0,30,0,5634,13808,0,2,1000
129,26,2,6,8424,73,149,94,8441,32,0,210,0,5515,13627,0,0,1000
27,38,13,27,5762,0,133,351,5837,18,0,540,1,2897,8679,0,6,180
17,57,9,7,6507,0,137,158,6527,31,42,307,43,3487,9986,0,5,180
75,32,8,8,6669,0,137,137,6682,2,0,297,0,3650,10307,0,5,90
20,21,5,10,8176,0,149,137,8209,37,0,215,0,5263,13230,0,0,1000
206,19,10,10,6425,0,137,153,6451,2,0,347,4,3398,9799,0,5,90
33,34,12,22,2565,0,124,587,2668,30,0,839,27,1565,4107,0,5,90
16,19,8,5,6838,0,139,120,6863,34,10,278,2,3851,10723,0,4,365
141,3,2,2,7537,0,143,122,7560,2,0,212,0,4584,12053,0,0,1000
105,56,10,11,7003,0,140,107,7021,1,0,226,14,4017,11068,0,5,365
61,28,5,5,8478,0,149,54,8503,13,0,151,0,5595,13745,0,0,1000
42,82,4,4,8413,0,149,103,8433,23,0,214,0,5507,13609,0,1,1000
48,25,11,18,4551,0,128,455,4600,27,0,639,1,2600,6841,1,5,365
21,28,12,14,2712,0,124,565,2819,91,4,803,4,1658,4315,0,6,180
24,31,5,7,1391,0,104,544,1457,5,0,837,5,719,2413,0,2,365
41,18,8,7,6458,0,137,151,6471,5,0,305,10,3439,9871,0,4,180
8,3,2,1,2587,0,124,567,2683,38,9,823,27,1572,4123,0,1,365
24,13,4,4,7319,0,142,80,7329,11,0,160,0,4333,11643,0,0,365
7,22,11,21,1430,0,104,561,1485,30,10,831,8,748,2480,0,5,365
25,18,4,2,4994,0,130,363,5053,14,0,596,1,2775,7476,0,2,365
190,10,3,3,8215,0,149,130,8234,6,0,207,0,5291,13275,0,1,1000
126,43,9,14,5909,0,133,284,5982,6,4,507,0,2986,8893,0,5,365
56,2,2,2,7501,0,143,132,7524,16,0,194,0,4544,11998,0,0,365
16,28,5,24,7161,0,142,117,7175,5,0,218,1,4173,11342,0,1,90
18,28,8,5,6558,0,137,172,6598,15,0,337,0,3545,10092,0,4,180
32,16,2,3,7550,0,143,133,7573,46,0,248,0,4596,12073,0,0,1000
22,24,8,4,4587,53,128,467,4630,25,0,659,1,2635,6899,0,4,365
38,48,11,24,2168,0,122,718,2315,4,0,986,4,1284,3605,1,5,90
57,22,5,3,6458,0,137,150,6471,14,19,310,10,3436,9861,0,3,90
110,17,6,5,2662,0,124,555,2767,11,0,791,29,1621,4231,0,2,90
5,38,5,7,1067,0,90,507,1165,8,1,841,0,447,1912,0,2,180
107,1335,5,15,1429,0,104,548,1482,6,3,831,8,747,2470,0,2,365
48,55,4,14,7723,0,143,81,7731,6,0,154,0,4762,12388,0,0,1000
221,28,7,4,2551,0,124,594,2665,21,1,845,26,1563,4100,0,3,180
120,18,11,7,6876,0,139,112,6889,1,0,237,2,3885,10797,0,6,365
50,18,8,9,6056,0,133,291,6097,15,0,521,44,3066,9081,0,4,180
91,15,7,4,1679,0,107,747,1766,17,14,1022,185,967,2894,0,3,365
34,32,10,22,6822,0,139,113,6836,4,0,311,2,3825,10648,0,5,365
73,23,7,8,4169,0,127,391,4272,1,0,628,6,2318,6300,0,3,365
6,14,2,3,1067,0,90,507,1165,94,3,843,0,447,1912,0,1,180
63,30,10,12,4222,0,127,358,4300,19,5,597,6,2340,6355,0,6,1000
61,77,8,21,2750,0,124,560,2851,9,15,811,5,1678,4368,0,4,180
22,91,43,44,8147,0,149,139,8180,1,0,243,0,5241,13193,1,33,1000
400,13,7,6,6542,0,137,166,6574,26,2,328,0,3530,10062,0,4,180
21,33,5,33,8458,0,149,61,8495,16,0,170,0,5568,13704,0,0,1000
58,20,8,14,3971,0,127,523,4092,7,0,770,2,2218,6040,0,3,90
148,42,9,19,1053,0,90,499,1144,13,1,842,0,427,1874,1,4,365
39,185,10,21,1292,0,101,492,1362,41,1,811,3,624,2234,1,5,180
25,89,17,31,3061,0,125,749,3152,89,35,973,241,1748,4813,0,11,1000
26,4,2,2,7480,0,143,126,7491,46,0,201,0,4515,11961,0,0,365
6,116,10,24,7996,0,145,96,8004,7,0,151,1,5067,12904,0,5,1000
44,27,4,5,7294,0,142,74,7307,3,0,170,0,4301,11588,0,0,180
30,14,8,9,3438,0,125,804,3573,37,0,1081,1,1915,5356,0,3,30
69,41,7,5,3156,0,125,811,3243,11,9,1050,321,1758,4923,0,3,180
61,38,2,3,7749,0,144,83,7761,27,0,153,0,4794,12439,0,0,1000
43,34,6,16,1809,0,109,771,1914,21,12,1047,208,1037,3083,0,2,365
101,57,6,8,1858,0,109,760,1951,22,2,1042,222,1059,3133,1,2,365
40,22,6,6,6650,0,137,128,6665,7,0,311,0,3624,10238,1,3,90
96,27,6,8,6254,0,136,237,6321,16,0,484,0,3224,9502,0,3,30
66,38,12,16,6438,0,137,147,6458,1,0,332,5,3413,9819,0,6,365
25,25,2,1,1700,0,107,765,1811,52,6,1025,195,985,2943,0,1,365
23,40,9,8,3774,0,127,639,3919,5,0,947,2,2125,5809,1,4,90
30,15,6,6,6397,0,137,145,6423,14,0,383,0,3340,9704,0,3,90
33,17,9,6,3376,0,125,837,3528,41,0,1092,1,1890,5286,0,4,30
89,19,7,10,4135,0,127,414,4241,3,0,661,5,2294,6249,0,3,180
28,50,10,14,4465,0,128,399,4515,21,1,564,20,2509,6691,1,5,180
35,15,2,1,8362,43,149,86,8377,41,0,162,1,5438,13498,0,0,1000
78,99,5,8,7676,0,143,101,7693,22,0,205,0,4732,12320,0,1,1000
47,27,16,21,6957,0,140,92,6976,1,0,224,0,3963,10966,1,7,1000
19,32,9,15,7902,31,145,119,7935,28,0,207,0,4991,12781,0,4,1000
94,12,3,5,7759,0,144,76,7767,21,0,157,0,4799,12454,0,0,1000
